movieId,tmdbId,title
747,16299,"Stupids, The (1996)"
748,10547,"Arrival, The (1996)"
749,245268,"Man from Down Under, The (1943)"
750,935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
751,55613,Careful (1992)
752,215107,Vermont Is For Lovers (1992)
753,41007,"Month by the Lake, A (1995)"
754,35645,Gold Diggers: The Secret of Bear Mountain (1995)
755,110465,Kim (1950)
756,255546,Carmen Miranda: Bananas Is My Business (1994)
757,40751,Ashes of Time (Dung che sai duk) (1994)
758,275096,"Jar, The (Khomreh) (1992)"
759,85778,Maya Lin: A Strong Clear Vision (1994)
760,11101,Stalingrad (1993)
761,9826,"Phantom, The (1996)"
762,9879,Striptease (1996)
763,63564,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)"
764,22621,Heavy (1995)
765,7095,Jack (1996)
766,26890,I Shot Andy Warhol (1996)
767,46732,"Grass Harp, The (1995)"
768,124633,Someone Else's America (1995)
771,202425,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)"
772,196940,Quartier Mozart (1992)
773,77771,Touki Bouki (1973)
774,181083,Wend Kuuni (a.k.a. God's Gift) (1982)
775,41225,Spirits of the Dead (1968)
776,188589,Babyfever (1994)
777,87190,Pharaoh's Army (1995)
778,627,Trainspotting (1996)
779,32872,'Til There Was You (1997)
780,602,Independence Day (a.k.a. ID4) (1996)
781,14553,Stealing Beauty (1996)
782,9566,"Fan, The (1996)"
783,10545,"Hunchback of Notre Dame, The (1996)"
784,9894,"Cable Guy, The (1996)"
785,11543,Kingpin (1996)
786,9268,Eraser (1996)
787,52059,"Gate of Heavenly Peace, The (1995)"
788,9327,"Nutty Professor, The (1996)"
789,123763,"I, the Worst of All (Yo, la peor de todas) (1990)"
790,81949,"Unforgettable Summer, An (Un été inoubliable) (1994)"
792,42005,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)"
793,124306,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
794,183955,Midnight Dancers (Sibak) (1994)
795,44535,Somebody to Love (1994)
796,44495,"Very Natural Thing, A (1974)"
797,78285,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)"
798,11228,Daylight (1996)
799,10779,"Frighteners, The (1996)"
800,26748,Lone Star (1996)
801,38223,Harriet the Spy (1996)
802,9294,Phenomenon (1996)
803,49963,Walking and Talking (1996)
804,11363,She's the One (1996)
805,1645,"Time to Kill, A (1996)"
806,31546,American Buffalo (1996)
807,77056,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)"
808,36344,Alaska (1996)
809,18550,Fled (1996)
810,11511,Kazaam (1996)
812,172198,Magic Hunter (Büvös vadász) (1994)
813,34170,Larger Than Life (1996)
814,281085,"Boy Called Hate, A (1995)"
815,109478,Power 98 (1996)
816,124645,Two Deaths (1995)
818,12606,"Very Brady Sequel, A (1996)"
819,69895,Stefano Quantestorie (1993)
820,35206,"Death in the Garden (Mort en ce jardin, La) (1956)"
822,151489,Hedd Wyn (1992)
823,4837,"Collector, The (La collectionneuse) (1967)"
824,12632,Kaspar Hauser (1993)
825,9098,Regular Guys (Echte Kerle) (1996)
826,282919,Women Robbers (Diebinnen) (1995)
827,124614,"Convent, The (O Convento) (1995)"
828,18975,"Adventures of Pinocchio, The (1996)"
829,11962,Joe's Apartment (1996)
830,2925,"First Wives Club, The (1996)"
831,28628,Stonewall (1995)
832,3595,Ransom (1996)
833,9308,High School High (1996)
834,92381,Phat Beach (1996)
835,18555,Foxfire (1996)
836,12123,Chain Reaction (1996)
837,10830,Matilda (1996)
838,3573,Emma (1996)
839,10546,"Crow: City of Angels, The (1996)"
840,18862,House Arrest (1996)
841,31417,"Eyes Without a Face (Yeux sans visage, Les) (1959)"
842,9431,Tales from the Crypt Presents: Bordello of Blood (1996)
843,124619,Lotto Land (1995)
844,297645,"Story of Xinghua, The (Xinghua san yue tian) (1994)"
845,48144,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)"
846,46986,Flirt (1995)
847,144982,"Big Squeeze, The (1996)"
848,47907,"Spitfire Grill, The (1996)"
849,10061,Escape from L.A. (1996)
850,36266,Cyclo (Xich lo) (1995)
851,549,Basquiat (1996)
852,10478,Tin Cup (1996)
853,66634,Dingo (1991)
854,116690,"Ballad of Narayama, The (Narayama Bushiko) (1958)"
855,213917,Every Other Weekend (Un week-end sur deux) (1990)
856,145925,Mille bolle blu (1993)
857,100914,Crows and Sparrows (Wuya yu maque) (1949)
858,238,"Godfather, The (1972)"
860,159,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)"
861,11134,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992)
862,88224,Manny & Lo (1996)
864,132641,"Wife, The (1995)"
865,42758,Small Faces (1996)
866,9303,Bound (1996)
867,23945,Carpool (1996)
868,37820,Death in Brunswick (1991)
869,22479,Kansas City (1996)
870,9054,Gone Fishin' (1997)
871,241058,Lover's Knot (1996)
872,11985,Vive L'Amour (Ai qing wan sui) (1994)
873,10232,Shadow of Angels (Schatten der Engel) (1976)
874,59569,Killer: A Journal of Murder (1995)
875,410921,Nothing to Lose (1994)
876,38955,Supercop 2 (Project S) (Chao ji ji hua) (1993)
877,110513,Girls Town (1996)
878,114089,Bye-Bye (1995)
879,11015,"Relic, The (1997)"
880,9306,"Island of Dr. Moreau, The (1996)"
881,12559,First Kid (1996)
882,58770,"Trigger Effect, The (1996)"
884,124851,Sweet Nothing (1996)
885,3587,Bogus (1996)
886,10723,Bulletproof (1996)
887,56077,Talk of Angels (1998)
888,19004,Land Before Time III: The Time of the Great Giving (1995)
889,101230,1-900 (06) (1994)
890,253632,Baton Rouge (Bâton rouge) (1988)
891,10987,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995)
892,44705,Twelfth Night (1996)
893,20318,Mother Night (1996)
894,43596,Liebelei (1933)
895,79782,Venice/Venice (1992)
896,26933,Wild Reeds (Les roseaux sauvages) (1994)
897,27854,For Whom the Bell Tolls (1943)
898,981,"Philadelphia Story, The (1940)"
899,872,Singin' in the Rain (1952)
900,2769,"American in Paris, An (1951)"
901,13320,Funny Face (1957)
902,164,Breakfast at Tiffany's (1961)
903,426,Vertigo (1958)
904,567,Rear Window (1954)
905,3078,It Happened One Night (1934)
906,13528,Gaslight (1944)
907,28288,"Gay Divorcee, The (1934)"
908,213,North by Northwest (1959)
909,284,"Apartment, The (1960)"
910,239,Some Like It Hot (1959)
911,4808,Charade (1963)
912,289,Casablanca (1942)
913,963,"Maltese Falcon, The (1941)"
914,11113,My Fair Lady (1964)
915,6620,Sabrina (1954)
916,804,Roman Holiday (1953)
917,26531,"Little Princess, The (1939)"
918,909,Meet Me in St. Louis (1944)
919,630,"Wizard of Oz, The (1939)"
920,770,Gone with the Wind (1939)
921,31044,My Favorite Year (1982)
922,599,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950)
923,15,Citizen Kane (1941)
924,62,2001: A Space Odyssey (1968)
925,121357,Golden Earrings (1947)
926,705,All About Eve (1950)
927,22490,"Women, The (1939)"
928,223,Rebecca (1940)
929,25670,Foreign Correspondent (1940)
930,303,Notorious (1946)
931,4174,Spellbound (1945)
932,8356,"Affair to Remember, An (1957)"
933,381,To Catch a Thief (1955)
934,20758,Father of the Bride (1950)
935,29376,"Band Wagon, The (1953)"
936,1859,Ninotchka (1939)
937,18299,Love in the Afternoon (1957)
938,17281,Gigi (1958)
939,64382,"Reluctant Debutante, The (1958)"
940,10907,"Adventures of Robin Hood, The (1938)"
941,32093,"Mark of Zorro, The (1940)"
942,1939,Laura (1944)
943,22292,"Ghost and Mrs. Muir, The (1947)"
944,3598,Lost Horizon (1937)
945,3080,Top Hat (1935)
946,198,To Be or Not to Be (1942)
947,13562,My Man Godfrey (1936)
948,1712,Giant (1956)
949,220,East of Eden (1955)
950,3529,"Thin Man, The (1934)"
951,3085,His Girl Friday (1940)
952,2897,Around the World in 80 Days (1956)
953,1585,It's a Wonderful Life (1946)
954,3083,Mr. Smith Goes to Washington (1939)
955,900,Bringing Up Baby (1938)
956,43795,Penny Serenade (1941)
957,85638,"Scarlet Letter, The (1926)"
958,50001,Lady of Burlesque (1943)
959,43905,Of Human Bondage (1934)
960,22688,Angel on My Shoulder (1946)
961,23114,Little Lord Fauntleroy (1936)
962,26378,They Made Me a Criminal (I Became a Criminal) (They Made Me a Fugitive) (1939)
963,40206,"Inspector General, The (1949)"
964,22356,Angel and the Badman (1947)
965,260,"39 Steps, The (1935)"
966,43488,"Walk in the Sun, A (1945)"
967,22613,"Outlaw, The (1943)"
968,10331,Night of the Living Dead (1968)
969,488,"African Queen, The (1951)"
970,22733,Beat the Devil (1953)
971,261,Cat on a Hot Tin Roof (1958)
972,57575,"Last Time I Saw Paris, The (1954)"
973,32574,Meet John Doe (1941)
974,22657,Algiers (1938)
975,76464,Something to Sing About (1937)
976,22649,"Farewell to Arms, A (1932)"
977,176841,Moonlight Murder (1936)
979,125587,Nothing Personal (1995)
980,39448,"Yes, Madam (a.k.a. Police Assassins) (a.k.a. In the Line of Duty 2) (Huang gu shi jie) (1985)"
981,52855,Dangerous Ground (1997)
982,39940,Picnic (1955)
983,172868,Madagascar Skin (1995)
984,85328,"Pompatus of Love, The (1996)"
985,124632,Small Wonders (1995)
986,11076,Fly Away Home (1996)
987,63945,Bliss (1997)
988,58985,Grace of My Heart (1996)
989,890,Brother of Sleep (Schlafes Bruder) (1995)
990,10861,Maximum Risk (1996)
991,1770,Michael Collins (1996)
992,44465,"Rich Man's Wife, The (1996)"
993,2033,Infinity (1996)
994,18203,Big Night (1996)
996,9333,Last Man Standing (1996)
997,47260,Caught (1996)
998,9400,Set It Off (1996)
999,9401,2 Days in the Valley (1996)
1000,12241,Curdled (1996)
1001,25739,"Associate, The (Associé, L') (1979)"
1002,161806,Ed's Next Move (1996)
1003,11306,Extreme Measures (1996)
1004,9625,"Glimmer Man, The (1996)"
1005,10680,D3: The Mighty Ducks (1996)
1006,6346,"Chamber, The (1996)"
1007,18660,"Apple Dumpling Gang, The (1975)"
1008,35115,"Davy Crockett, King of the Wild Frontier (1955)"
1009,14821,Escape to Witch Mountain (1975)
1010,14136,"Love Bug, The (1969)"
1011,10869,Herbie Rides Again (1974)
1012,22660,Old Yeller (1957)
1013,19186,"Parent Trap, The (1961)"
1014,31102,Pollyanna (1960)
1015,6878,Homeward Bound: The Incredible Journey (1993)
1016,15944,"Shaggy Dog, The (1959)"
1017,18444,Swiss Family Robinson (1960)
1018,20723,That Darn Cat! (1965)
1019,173,"20,000 Leagues Under the Sea (1954)"
1020,864,Cool Runnings (1993)
1021,24795,Angels in the Outfield (1994)
1022,11224,Cinderella (1950)
1023,81310,Winnie the Pooh and the Blustery Day (1968)
1024,15947,"Three Caballeros, The (1945)"
1025,9078,"Sword in the Stone, The (1963)"
1026,29682,So Dear to My Heart (1949)
1027,8367,Robin Hood: Prince of Thieves (1991)
1028,433,Mary Poppins (1964)
1029,11360,Dumbo (1941)
1030,11114,Pete's Dragon (1977)
1031,12335,Bedknobs and Broomsticks (1971)
1032,12092,Alice in Wonderland (1951)
1033,10948,"Fox and the Hound, The (1981)"
1034,11229,Freeway (1996)
1035,15121,"Sound of Music, The (1965)"
1036,562,Die Hard (1988)
1037,10163,"Lawnmower Man, The (1992)"
1038,48862,Unhook the Stars (1996)
1039,117036,Synthetic Pleasures (1995)
1040,47199,"Secret Agent, The (1996)"
1041,11159,Secrets & Lies (1996)
1042,9591,That Thing You Do! (1996)
1043,30500,To Gillian on Her 37th Birthday (1996)
1044,41843,Surviving Picasso (1996)
1045,55058,Love Is All There Is (1996)
1046,10938,Beautiful Thing (1996)
1047,11412,"Long Kiss Goodnight, The (1996)"
1049,10586,"Ghost and the Darkness, The (1996)"
1050,42314,Looking for Richard (1996)
1051,27845,Trees Lounge (1996)
1052,108365,"Proprietor, The (1996)"
1053,23223,Normal Life (1996)
1054,49471,Get on the Bus (1996)
1055,38153,Shadow Conspiracy (1997)
1056,25147,Jude (1996)
1057,9716,Everyone Says I Love You (1996)
1058,43777,Bitter Sugar (Azúcar amarga) (1996)
1059,454,William Shakespeare's Romeo + Juliet (1996)
1060,10218,Swingers (1996)
1061,819,Sleepers (1996)
1062,38191,"Sunchaser, The (1996)"
1063,56830,Johns (1996)
1064,11238,Aladdin and the King of Thieves (1996)
1065,27256,Five Angles on Murder (1950)
1066,31530,Shall We Dance (1937)
1067,66473,"Damsel in Distress, A (1937)"
1068,28120,Crossfire (1947)
1069,1834,"Murder, My Sweet (1944)"
1070,26282,Macao (1952)
1071,37218,For the Moment (1994)
1073,252,Willy Wonka & the Chocolate Factory (1971)
1075,116356,"Sexual Life of the Belgians, The (Vie sexuelle des Belges 1950-1978, La) (1994)"
1076,16372,"Innocents, The (1961)"
1077,11561,Sleeper (1973)
1078,11302,Bananas (1971)
1079,623,"Fish Called Wanda, A (1988)"
1080,583,Monty Python's Life of Brian (1979)
1081,12614,Victor/Victoria (1982)
1082,21711,"Candidate, The (1972)"
1083,11575,"Great Race, The (1965)"
1084,475,Bonnie and Clyde (1967)
1085,11331,"Old Man and the Sea, The (1958)"
1086,521,Dial M for Murder (1954)
1087,21202,Madame Butterfly (1995)
1088,88,Dirty Dancing (1987)
1089,500,Reservoir Dogs (1992)
1090,792,Platoon (1986)
1091,8491,Weekend at Bernie's (1989)
1092,402,Basic Instinct (1992)
1093,10537,"Doors, The (1991)"
1094,11386,"Crying Game, The (1992)"
1095,9504,Glengarry Glen Ross (1992)
1096,15764,Sophie's Choice (1982)
1097,601,E.T. the Extra-Terrestrial (1982)
1098,67365,"Search for One-eye Jimmy, The (1996)"
1099,25842,"Christmas Carol, A (1938)"
1100,2119,Days of Thunder (1990)
1101,744,Top Gun (1986)
1102,136311,American Strays (1996)
1103,221,Rebel Without a Cause (1955)
1104,702,"Streetcar Named Desire, A (1951)"
1105,25750,Children of the Corn IV: The Gathering (1996)
1106,17642,"Leopard Son, The (1996)"
1110,146341,Bird of Prey (1996)
1111,9305,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)
1112,37616,Palookaville (1996)
1113,11112,"Associate, The (1996)"
1114,21612,"Funeral, The (1996)"
1115,141210,Sleepover (1995)
1116,102461,"Single Girl, A (Fille seule, La) (1995)"
1117,36998,"Eighth Day, The (Huitième jour, Le) (1996)"
1118,200383,North Star (a.k.a. Tashunga) (1995)
1119,116844,Drunks (1995)
1120,1630,"People vs. Larry Flynt, The (1996)"
1121,26626,Glory Daze (1995)
1123,124837,"Perfect Candidate, A (1996)"
1124,11816,On Golden Pond (1981)
1125,11843,"Return of the Pink Panther, The (1975)"
1126,10379,Drop Dead Fred (1991)
1127,2756,"Abyss, The (1989)"
1128,790,"Fog, The (1980)"
1129,1103,Escape from New York (1981)
1130,11298,"Howling, The (1980)"
1131,4480,Jean de Florette (1986)
1132,4481,Manon of the Spring (Manon des sources) (1986)
1134,49688,Johnny 100 Pesos (Johnny cien pesos) (1993)
1135,10765,Private Benjamin (1980)
1136,762,Monty Python and the Holy Grail (1975)
1137,44497,Hustler White (1996)
1138,85588,Dadetown (1995)
1139,278621,Everything Relative (1996)
1140,99479,Entertaining Angels: The Dorothy Day Story (1996)
1143,55049,Three Lives and Only One Death (Trois vies & une seule mort) (1996)
1144,124829,"Line King: The Al Hirschfeld Story, The (1996)"
1145,79306,Snowriders (1996)
1146,356054,Curtis's Charm (1995)
1147,10548,When We Were Kings (1996)
1148,531,Wallace & Gromit: The Wrong Trousers (1993)
1149,104931,JLG/JLG (JLG/JLG - autoportrait de décembre) (1994)
1150,4483,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)"
1151,18919,Faust (1994)
1152,31556,He Walked by Night (1948)
1153,26167,Raw Deal (1948)
1154,26174,T-Men (1947)
1156,61461,"Children Are Watching Us, The (Bambini ci guardano, I) (1944)"
1157,117500,"Symphonie pastorale, La (1946)"
1158,218713,Here Comes Cookie (1935)
1159,217802,Love in Bloom (1935)
1160,127973,Six of a Kind (1934)
1161,659,"Tin Drum, The (Blechtrommel, Die) (1979)"
1162,30892,"Ruling Class, The (1972)"
1163,86369,Mina Tannenbaum (1994)
1164,8074,2 ou 3 choses que je sais d'elle (2 or 3 Things I Know About Her) (1967)
1165,124676,"Bloody Child, The (1996)"
1167,38554,Dear God (1996)
1168,49763,Bad Moon (1996)
1169,41326,American Dream (1990)
1170,36555,Best of the Best 3: No Turning Back (1995)
1171,10608,Bob Roberts (1992)
1172,11216,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
1173,7452,"Cook the Thief His Wife & Her Lover, The (1989)"
1174,64567,Dead Tired (Grosse Fatigue) (1994)
1175,892,Delicatessen (1991)
1176,1600,"Double Life of Veronique, The (Double Vie de Véronique, La) (1991)"
1177,26561,Enchanted April (1992)
1178,975,Paths of Glory (1957)
1179,18129,"Grifters, The (1990)"
1180,54405,Hear My Song (1991)
1181,150823,"Shooter, The (1997)"
1183,409,"English Patient, The (1996)"
1184,38251,Mediterraneo (1991)
1185,10161,My Left Foot (1989)
1186,1412,"Sex, Lies, and Videotape (1989)"
1187,41768,Passion Fish (1992)
1188,10409,Strictly Ballroom (1992)
1189,14285,"Thin Blue Line, The (1988)"
1190,2469,Tie Me Up! Tie Me Down! (¡Átame!) (1990)
1191,10174,Madonna: Truth or Dare (1991)
1192,31225,Paris Is Burning (1990)
1193,510,One Flew Over the Cuckoo's Nest (1975)
1194,11455,Cheech and Chong's Up in Smoke (1978)
1196,1891,Star Wars: Episode V - The Empire Strikes Back (1980)
1197,2493,"Princess Bride, The (1987)"
1198,85,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
1199,68,Brazil (1985)
1200,679,Aliens (1986)
1201,429,"Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il) (1966)"
1202,13446,Withnail & I (1987)
1203,389,12 Angry Men (1957)
1204,947,Lawrence of Arabia (1962)
1206,185,"Clockwork Orange, A (1971)"
1207,595,To Kill a Mockingbird (1962)
1208,28,Apocalypse Now (1979)
1209,335,Once Upon a Time in the West (C'era una volta il West) (1968)
1210,1892,Star Wars: Episode VI - Return of the Jedi (1983)
1211,144,"Wings of Desire (Himmel über Berlin, Der) (1987)"
1212,1092,"Third Man, The (1949)"
1213,769,Goodfellas (1990)
1214,348,Alien (1979)
1215,766,Army of Darkness (1993)
1216,175,"Big Blue, The (Grand bleu, Le) (1988)"
1217,11645,Ran (1985)
1218,10835,"Killer, The (Die xue shuang xiong) (1989)"
1219,539,Psycho (1960)
1220,525,"Blues Brothers, The (1980)"
1221,240,"Godfather: Part II, The (1974)"
1222,600,Full Metal Jacket (1987)
1223,530,"Grand Day Out with Wallace and Gromit, A (1989)"
1224,10705,Henry V (1989)
1225,279,Amadeus (1984)
1226,3109,"Quiet Man, The (1952)"
1227,311,Once Upon a Time in America (1984)
1228,1578,Raging Bull (1980)
1230,703,Annie Hall (1977)
1231,9549,"Right Stuff, The (1983)"
1232,1398,Stalker (1979)
1233,387,"Boot, Das (Boat, The) (1981)"
1234,9277,"Sting, The (1973)"
1235,343,Harold and Maude (1971)
1236,37291,Trust (1990)
1237,490,"Seventh Seal, The (Sjunde inseglet, Det) (1957)"
1238,11235,Local Hero (1983)
1240,218,"Terminator, The (1984)"
1241,763,Dead Alive (Braindead) (1992)
1242,9665,Glory (1989)
1243,18971,Rosencrantz and Guildenstern Are Dead (1990)
1244,696,Manhattan (1979)
1245,379,Miller's Crossing (1990)
1246,207,Dead Poets Society (1989)
1247,37247,"Graduate, The (1967)"
1248,1480,Touch of Evil (1958)
1249,9322,"Femme Nikita, La (Nikita) (1990)"
1250,826,"Bridge on the River Kwai, The (1957)"
1251,422,8 1/2 (8½) (1963)
1252,829,Chinatown (1974)
1253,828,"Day the Earth Stood Still, The (1951)"
1254,3090,"Treasure of the Sierra Madre, The (1948)"
1255,9964,Bad Taste (1987)
1256,3063,Duck Soup (1933)
1257,13667,Better Off Dead... (1985)
1258,694,"Shining, The (1980)"
1259,235,Stand by Me (1986)
1260,832,M (1931)
1261,765,Evil Dead II (Dead by Dawn) (1987)
1262,5925,"Great Escape, The (1963)"
1263,11778,"Deer Hunter, The (1978)"
1264,4485,Diva (1981)
1265,137,Groundhog Day (1993)
1266,33,Unforgiven (1992)
1267,982,"Manchurian Candidate, The (1962)"
1268,8428,Pump Up the Volume (1990)
1269,212,Arsenic and Old Lace (1944)
1270,105,Back to the Future (1985)
1271,1633,Fried Green Tomatoes (1991)
1272,11202,Patton (1970)
